id,real_age,user_setage,gender,playcard_level,playcard_point,playcard_coupon_num,is_push_open,utm_channel,signup_day,app_version,manufacturer,model,label,add_all_num,add_under_18_num,add_under_30_num,add_under_setage_num,view_all_num,view_under_18_num,view_under_30_num,view_under_setage_num,msg_all_num,msg_under_18_num,msg_under_30_num,msg_under_setage_num,gift_all_num,gift_under_18_num,gift_under_30_num,gift_under_setage_num
35086,0.277777778,1,1,0.3,0.444444444,0,1,0.104166667,0.158513462,0.634615385,0.269406393,0.653070175,1,0.07252216,0.076923077,0.043301759,0.097222222,0.045183809,0.092558984,0.030538302,0.071966381,0.063355495,0.108695652,0.033997655,0.088014981,0.104455807,0.105263158,0.047227926,0.09929078
4597,0.666666667,0,0.5,0.41875,0.555555556,0.003257329,1,,0.198331437,0.634615385,0.488584475,0.939473684,1,0.039484287,0.030769231,0.01082544,0.078703704,0.065518125,0.082577132,0.031573499,0.12309578,0.07469691,0.043478261,0.015826495,0.162921348,0.128560993,0.070175439,0.029774127,0.179669031
10491,0.458333333,,0.5,0,0.333333333,0,0,,0.04133485,0.259615385,0.442922374,0.405701754,1,0.045930701,0.046153846,0.037889039,0.032407407,0.034680415,0.04446461,0.030883368,0.036420942,0.011341416,0.007246377,0.006447831,0.009363296,0.011687363,0,0.006160164,0
13606,0.444444444,,0,0.20625,0.222222222,0,0,,0.017064846,1,0.397260274,0.705263158,1,0.017727639,0.015384615,0.01759134,0,0.025746125,0.004537205,0.029043018,0.003326913,0.012123582,0,0.012895662,0,0.048210373,0,0.04312115,0.004728132
34292,0.138888889,,1,0.675,0.777777778,0,0,,0.235115662,0.634615385,0.442922374,0.487719298,1,0.084609186,0.076923077,0.092016238,0.041666667,0.348533367,0.397459165,0.381642512,0.202416389,0.086820493,0.036231884,0.08968347,0.041198502,0.101533966,0.052631579,0.085215606,0.037825059
9132,0.125,0,1,0.4375,0.777777778,0.003257329,1,0.854166667,0.174061433,0.634615385,0.97260274,0.746491228,1,0.041901692,0,0.039242219,0.009259259,0.098533367,0.060798548,0.104612376,0.041673963,0.049276496,0.007246377,0.048651817,0.011235955,0.15558802,0.105263158,0.112936345,0.073286052
26009,0.111111111,1,0.5,0.43125,1,0,1,0.854166667,0.26128176,0.634615385,0.488584475,0.967105263,1,0.12731668,0.107692308,0.086603518,0.166666667,0.254291021,0.372958258,0.208017023,0.281386797,0.089949159,0.086956522,0.037514654,0.116104869,0.102994887,0.105263158,0.03798768,0.096926714
31663,0.166666667,1,1,0.18125,0,0,1,,0.130830489,0.730769231,0.442922374,0.708333333,1,0.04995971,0.030769231,0.035182679,0.032407407,0.047873703,0.057168784,0.040487693,0.054981614,0.029331248,0.014492754,0.018757327,0.024344569,0.0752374,0.035087719,0.055441478,0.023640662
3311,0.041666667,,0.5,0.0625,0.666666667,0,1,,0.009101251,0.269230769,0.397260274,0.14254386,1,0.052377115,0,0.048714479,0.023148148,0.027955681,0.031760436,0.021394065,0.039397654,0.014470082,0.014492754,0.00996483,0.014981273,0.007304602,0.01754386,0.004106776,0.004728132
13780,0.638888889,,0.5,0.4875,0.444444444,0,1,,0.062950322,0.634615385,0.269406393,0.300438596,1,0.130539887,0.076923077,0.112313938,0.134259259,0.220058921,0.265880218,0.178226363,0.246891963,0.055533829,0.086956522,0.026377491,0.088014981,0.095690285,0.087719298,0.044147844,0.096926714
11925,0.430555556,,0.5,0.2375,0.555555556,0,1,0.854166667,0.009101251,0.692307692,0.442922374,0.127631579,1,0.111200645,0.153846154,0.063599459,0.212962963,0.050787755,0.075317604,0.038244767,0.072316582,0.053969496,0.101449275,0.021101993,0.082397004,0.056975895,0.140350877,0.021560575,0.063829787
28322,0.222222222,0,1,0.0875,0.444444444,0.003257329,0,,0.0383011,0.269230769,0.397260274,0.705263158,1,0.020950846,0.046153846,0.01623816,0.023148148,0.003170232,0.008166969,0.00184035,0.003326913,0.013687916,0.043478261,0.008792497,0.011235955,0.018261505,0.052631579,0.008213552,0.011820331
9072,0.361111111,1,1,0.33125,0.111111111,0,0,0.020833333,0.045885476,0.634615385,0.168949772,0.489473684,1,0.043513296,0.046153846,0.01894452,0.092592593,0.015562956,0.022686025,0.007706464,0.031518123,0.031677747,0.043478261,0.009378664,0.059925094,0.03871439,0.087719298,0.011293634,0.042553191
5901,0.138888889,0,0.5,0.11875,0,0.003257329,1,,0.578687903,0.615384615,0.269406393,0.230263158,1,0.038678485,0.030769231,0.041948579,0.023148148,0.065197899,0.05353902,0.063319531,0.048152688,0.034806414,0.02173913,0.024618992,0.037453184,0.054054054,0.157894737,0.042094456,0.026004728
10777,0.375,1,1,0.15,0.888888889,0,1,,0.052711414,0.615384615,0.442922374,0.771491228,1,0.147461724,0.076923077,0.059539919,0.189814815,0.065069809,0.063520871,0.034334023,0.104184906,0.095033242,0.072463768,0.023446659,0.168539326,0.030679328,0.01754386,0.013347023,0.028368794
25346,0.555555556,1,1,0.2125,0.555555556,0.009771987,1,,0.204019719,0.259615385,0.269406393,0.285964912,1,0.082997583,0.107692308,0.064952639,0.101851852,0.033399513,0.039019964,0.019726248,0.052004903,0.03793508,0.014492754,0.008206331,0.074906367,0.027757487,0.01754386,0.004106776,0.035460993
15216,0.680555556,,0,0.14375,0.555555556,0,1,,0.151308305,0.259615385,0.442922374,0.428947368,1,0.003223207,0,0.00405954,0.00462963,0.00377866,0.011796733,0.003163101,0.004202416,0.004301916,0.007246377,0.002930832,0.001872659,0.008035062,0.01754386,0.00513347,0.004728132
19031,0.486111111,,1,0.23125,1,0,1,,0.032233599,0.634615385,0.97260274,0.262719298,1,0.012892828,0,0.01488498,0.009259259,0.00390675,0.000907441,0.003335634,0.00245141,0.010950332,0,0.009378664,0.007490637,0.011687363,0,0.009240246,0.009456265
14245,0.694444444,1,1,0.01875,0.555555556,0,1,,0.080015169,0.576923077,0.97260274,0.942105263,1,0.01369863,0.030769231,0.01082544,0.009259259,0.043102344,0.068965517,0.033816425,0.039922956,0.007430583,0.007246377,0.003516999,0.009363296,0.020452885,0.052631579,0.012320329,0.009456265
16382,0.277777778,1,1,0.23125,0.888888889,0.003257329,1,0.104166667,0.234736443,0.634615385,0.269406393,0.055701754,1,0.058823529,0.015384615,0.075778078,0.018518519,0.201293711,0.144283122,0.261099609,0.060759937,0.059835745,0.028985507,0.062719812,0.013108614,0.068663258,0.01754386,0.070841889,0.016548463
17211,0.75,1,1,0.3625,0.222222222,0,1,,0.10200986,0.634615385,0.97260274,0.279385965,1,0.199033038,0.215384615,0.101488498,0.384259259,0.235685923,0.328493648,0.149125834,0.392050429,0.093077826,0.115942029,0.035169988,0.151685393,0.086924763,0.122807018,0.027720739,0.108747045
10047,0.444444444,1,1,0.2125,0.555555556,0,1,0.208333333,0.075464543,0.634615385,0.442922374,0.577192982,1,0.121676068,0.061538462,0.102841678,0.157407407,0.073843986,0.081669691,0.034851622,0.158466118,0.08290966,0.072463768,0.021688159,0.183520599,0.062819576,0,0.013347023,0.108747045
16122,0.638888889,1,1,0.05,0.666666667,0.003257329,0,,0.239287069,0.259615385,0.442922374,0.30877193,1,0.003223207,0,0.00405954,0,0.005027539,0.00907441,0.005693582,0.002101208,0.002737583,0,0.002930832,0,0.002921841,0,0.002053388,0
13994,0.402777778,1,1,0.175,0.222222222,0,0,0.104166667,0.091391733,0.634615385,0.442922374,0.823684211,1,0.021756648,0,0.0135318,0.032407407,0.00906238,0.009981851,0.007073844,0.012257048,0.009385999,0,0.004689332,0.018726592,0.010956903,0,0.007186858,0.009456265
24574,0.527777778,0,0.5,0.2125,0.444444444,0.104234528,1,0.104166667,0.072810011,0.682692308,0.442922374,0.610964912,1,0.038678485,0,0.025710419,0.032407407,0.032342769,0.043557169,0.022774327,0.040798459,0.033242081,0.02173913,0.013481829,0.04494382,0.046018992,0.035087719,0.024640657,0.033096927
16940,0.277777778,0,1,0.075,0.333333333,0,1,,0.021615472,0.259615385,0.442922374,0.823684211,1,0.030620467,0.015384615,0.039242219,0.009259259,0.019309594,0.019963702,0.020186335,0.011906846,0.019945248,0.007246377,0.020515826,0.003745318,0.064280497,0.105263158,0.059548255,0.007092199
15238,0.569444444,,1,0.0375,1,0.003257329,1,,0.568448995,0.269230769,0.397260274,0.705263158,1,0.007252216,0.015384615,0.01217862,0.00462963,0.004707314,0.004537205,0.004888429,0.00262651,0.005084083,0.007246377,0.005861665,0.001872659,0.014609204,0.035087719,0.015400411,0.004728132
24735,0.291666667,0,1,0.3125,0.444444444,0,1,,0.205157376,0.634615385,0.442922374,0.840789474,1,0.085414988,0.061538462,0.081190798,0.055555556,0.181279621,0.189655172,0.190246147,0.127298196,0.104028158,0.086956522,0.093200469,0.078651685,0.065010957,0.01754386,0.060574949,0.026004728
18352,0.388888889,,0.5,0.1125,0,0,1,,0.181266591,0.230769231,0.397260274,0.828947368,1,0.010475423,0.015384615,0.00947226,0.013888889,0.015018573,0.02722323,0.011387164,0.019786377,0.008603833,0.036231884,0.007620164,0.011235955,0.027757487,0.087719298,0.015400411,0.016548463
29623,0.638888889,,0.5,0.2125,0.444444444,0,1,,0.178991278,0.682692308,0.269406393,0.750877193,1,0.165189363,0.076923077,0.075778078,0.319444444,0.255892148,0.303085299,0.13647343,0.477849764,0.135314822,0.108695652,0.036342321,0.258426966,0.093498904,0.070175439,0.022587269,0.139479905
22721,0.555555556,1,1,0.3,0,0,1,0.854166667,0.260902541,0.230769231,0.397260274,0.25877193,1,0.043513296,0,0.043301759,0.013888889,0.347412578,0.109800363,0.402288935,0.093153563,0.027766914,0,0.025791325,0.003745318,0.04017531,0,0.033880903,0.004728132
32107,0.486111111,,0.5,0.0375,0,0,1,0.854166667,0.244596132,0.490384615,0.397260274,0.035526316,1,0,0,0,0,0.008774177,0.015426497,0.006958822,0.009630538,0,0,0,0,0,0,0,0
13524,0.652777778,0,0.5,0.30625,0.333333333,0.003257329,1,,0.317406143,0.682692308,0.97260274,0.198245614,1,0.215149073,0.123076923,0.209742896,0.231481481,0.153900346,0.157894737,0.126236485,0.199789879,0.387563551,0.420289855,0.120750293,0.949438202,0.248356465,0.350877193,0.213552361,0.127659574
33119,0.291666667,,1,0.21875,0.333333333,0,1,,0.125142207,0.576923077,0.97260274,0.608333333,1,0.04995971,0.107692308,0.032476319,0.046296296,0.052420904,0.105263158,0.048711755,0.056032219,0.064137661,0.057971014,0.036342321,0.080524345,0.092768444,0.175438596,0.060574949,0.047281324
20417,0.680555556,0,1,0.19375,0.888888889,0,0,,0.135001896,0.634615385,0.442922374,0.405701754,1,0.038678485,0.061538462,0.050067659,0.00462963,0.010119124,0.01814882,0.01115712,0.006128524,0.007430583,0.02173913,0.008792497,0.001872659,0.009495982,0.01754386,0.008213552,0.002364066
9327,0.347222222,,1,0.11875,1,0.003257329,0,,0.059916572,0.615384615,0.442922374,0.487719298,1,0.012892828,0.015384615,0.01488498,0.00462963,0.008742154,0.008166969,0.007706464,0.00525302,0.010950332,0.007246377,0.008206331,0.003745318,0.021913806,0,0.016427105,0.009456265
16013,0.111111111,0,0.5,0.08125,0.111111111,0,0,,0.172544558,0.634615385,0.200913242,0.919298246,1,0.010475423,0,0.00947226,0.009259259,0.017964647,0.020871143,0.018748562,0.012607249,0.012123582,0,0.011723329,0.003745318,0.016800584,0,0.011293634,0.007092199
5313,0.777777778,0,0.5,0.15625,0.555555556,0,1,0.854166667,0.250663633,0.596153846,0.97260274,0.942105263,1,0.050765512,0.046153846,0.028416779,0.148148148,0.137152555,0.141560799,0.085346216,0.215198739,0.047712163,0.014492754,0.016412661,0.099250936,0.187728269,0.105263158,0.066735113,0.21749409
30052,0.083333333,,0.5,0.00625,0.666666667,0.006514658,0,,0.106939704,0.259615385,0.442922374,0.948245614,1,0.001611604,0,0.00405954,0,0.002177533,0.000907441,0.002587992,0.000525302,0.002737583,0,0.004103165,0,0.009495982,0,0.011293634,0
21601,0.180555556,0,1,0.2,0.777777778,0,1,0.854166667,0.153204399,0.634615385,0.442922374,0.488596491,1,0.017727639,0,0.0202977,0.00462963,0.04002818,0.039019964,0.047504026,0.016459464,0.022682831,0.014492754,0.025205158,0.003745318,0.031409788,0.052631579,0.026694045,0.009456265
16777,0.611111111,1,0.5,0.4,1,0,1,,0.233598786,0.634615385,0.98630137,0.953947368,1,0.140209508,0.061538462,0.097428958,0.185185185,0.12965928,0.164246824,0.087244076,0.211696726,0.060226828,0.036231884,0.026377491,0.099250936,0.092037984,0.070175439,0.041067762,0.101654846
21503,0.055555556,0,1,0.1,0.555555556,0,1,0.229166667,0.020857035,0.634615385,0.269406393,0.995614035,1,0.07252216,0.169230769,0.069012179,0.041666667,0.069552965,0.153357532,0.046813895,0.105760812,0.043410246,0.057971014,0.032825322,0.028089888,0.056245435,0.070175439,0.036960986,0.040189125
12518,0.666666667,1,1,0.16875,0.444444444,0,1,,0.026545317,0.634615385,0.97260274,0.421052632,1,0.172441579,0.107692308,0.048714479,0.430555556,0.087421545,0.130671506,0.036634461,0.18473122,0.086038326,0.057971014,0.01992966,0.177902622,0.067202337,0.087719298,0.014373717,0.11820331
20701,0.222222222,1,1,0.3125,0.333333333,0,1,0.104166667,0.014031096,0.682692308,0.442922374,0.810964912,1,0.094278807,0.107692308,0.079837618,0.111111111,0.035545024,0.068058076,0.030825857,0.045876379,0.050058662,0.101449275,0.038686987,0.06741573,0.071585099,0.175438596,0.054414784,0.044917258
37035,0.333333333,,1,0.49375,0.777777778,0,1,,0.017444065,0.634615385,0.488584475,0.463157895,1,0.14101531,0.169230769,0.106901218,0.194444444,0.191686948,0.218693285,0.166149068,0.21292243,0.162690653,0.15942029,0.121922626,0.168539326,0.206720234,0.122807018,0.120123203,0.158392435
36379,0.277777778,,0.5,0.04375,0.333333333,0,0,,0.005688282,0.259615385,0.442922374,0.369736842,1,0,0,0,0.00462963,0,0,0,0.000175101,0,0,0,0.001872659,0,0,0,0.002364066
9222,0.194444444,0,0.5,0.09375,0.555555556,0.019543974,0,0.104166667,0.118316268,1,0.397260274,0.63245614,1,0.009669621,0,0.0135318,0.00462963,0.024241066,0.019056261,0.027260179,0.008755034,0.007039499,0,0.007620164,0.003745318,0.042366691,0,0.033880903,0.007092199
6575,0.527777778,,0.5,0,0.888888889,0.029315961,1,0.208333333,0.084945013,0.259615385,0.269406393,0.842982456,1,,,,,0.001729217,0.000907441,0.000747642,0.001225705,,,,,,,,
24848,0.375,1,1,0.21875,0.111111111,0,1,0.104166667,0.251801289,0.201923077,0.97260274,0.640350877,1,0.02739726,0.015384615,0.032476319,0.00462963,0.145958755,0.107985481,0.173165401,0.064437051,0.046929996,0.028985507,0.041617819,0.02247191,0.119065011,0.087719298,0.103696099,0.04964539
20110,0.402777778,0,1,0.075,0.444444444,0.003257329,1,0.854166667,0.189609405,0.596153846,0.97260274,0.894298246,1,0.011281225,0.015384615,0.01217862,0.009259259,0.01082362,0.009981851,0.008224063,0.015759061,0.009385999,0.007246377,0.005275498,0.016853933,0.018261505,0,0.007186858,0.01891253
2613,0.125,,0.5,0.26875,0,0,0,,0.166856276,0.634615385,0.442922374,0.140789474,1,0.087026591,0,0.110960758,0.037037037,0.112527219,0.133393829,0.118414999,0.087375241,0.056315995,0.028985507,0.055685815,0.035580524,0.088385683,0.105263158,0.094455852,0.023640662
18197,0.083333333,,0.5,0.13125,0.777777778,0,1,,0.050436102,0.201923077,0.488584475,0.457017544,1,0.261885576,0.261538462,0.224627876,0.273148148,0.241610094,0.316696915,0.192201518,0.315006129,0.110285491,0.137681159,0.067409144,0.116104869,0.167275383,0.210526316,0.093429158,0.151300236
29443,0.25,1,1,0.03125,0.222222222,0,1,0.104166667,0.146757679,0.259615385,0.269406393,0.300438596,1,0.037066882,0.015384615,0.02300406,0.055555556,0.003682593,0.003629764,0.002185415,0.004377517,0.013687916,0.007246377,0.005861665,0.014981273,0.013148283,0,0.003080082,0.009456265
4595,0.291666667,0,0.5,0.225,1,0.006514658,1,0.104166667,0.22601441,0.634615385,0.97260274,0.590350877,1,0.02256245,0.015384615,0.01759134,0.023148148,0.051972589,0.089836661,0.049459397,0.045351077,0.028549081,0.036231884,0.026963658,0.02247191,0.059167275,0.105263158,0.040041068,0.030732861
12223,0.194444444,0,0.5,0.15,0.111111111,0,1,0.104166667,0.03488813,0.259615385,0.97260274,0.357017544,1,0.16357776,0.107692308,0.090663058,0.351851852,0.132541309,0.135208711,0.090694732,0.195237261,0.077434494,0.014492754,0.021688159,0.162921348,0.175310446,0.157894737,0.127310062,0.096926714
35138,0.152777778,,1,0.475,0.222222222,0.016286645,1,0.25,0.116799393,0.634615385,0.210045662,0.931140351,1,0.030620467,0.030769231,0.031123139,0.013888889,0.049506853,0.051724138,0.04836669,0.036245841,0.044583496,0.014492754,0.040445487,0.014981273,0.132213294,0.070175439,0.12936345,0.033096927
21056,0.291666667,0,1,0.38125,0.333333333,0,1,0.104166667,0.235115662,1,0.397260274,0.935526316,1,0.095890411,0.046153846,0.083897158,0.074074074,0.199116178,0.13430127,0.22642052,0.076168797,0.067657411,0.028985507,0.064478312,0.024344569,0.108838568,0.035087719,0.089322382,0.035460993
6453,0.597222222,1,1,0.2125,0.222222222,0.006514658,1,,0.489192264,0.201923077,0.442922374,0.577192982,1,0.234488316,0.2,0.100135318,0.430555556,0.152427309,0.284936479,0.140154129,0.113465243,0.177160735,0.297101449,0.066822978,0.323970037,0.096420745,0.140350877,0.064681725,0.06855792
31753,,,1,,,,1,,0.301478953,0.201923077,0.97260274,0.762280702,1,0.120064464,0.107692308,0.066305819,0.222222222,0.112206994,0.147912886,0.086036347,0.147960077,0.095424325,0.079710145,0.04982415,0.116104869,0.062819576,0.070175439,0.024640657,0.047281324
23836,0.513888889,0,0.5,0.11875,0.111111111,0.052117264,1,,0.084565794,0.259615385,0.97260274,0.705701754,1,0.054794521,0.046153846,0.01217862,0.092592593,0.008165749,0.012704174,0.003278123,0.014883558,0.031677747,0.014492754,0.004103165,0.059925094,0.029218408,0.01754386,0.008213552,0.044917258
9934,0.041666667,,1,0.26875,1,0,1,,0.057641259,0.682692308,0.97260274,0.543859649,1,0.087832393,0.015384615,0.101488498,0.037037037,0.075637249,0.08076225,0.075339314,0.064962353,0.038717247,0.028985507,0.038100821,0.016853933,0.032140248,0.052631579,0.019507187,0.026004728
7875,,,0.5,,,,0,0.854166667,0.346226773,1,0.397260274,0.342105263,1,0.070104754,0.030769231,0.071718539,0.041666667,0.00352248,0.001814882,0.003220612,0.001575906,0.0023465,0,0.002930832,0,0.00146092,0,0.002053388,0
3008,0.402777778,1,1,0.00625,0.222222222,0.022801303,1,0.854166667,0.108835798,0.634615385,0.97260274,0.640350877,1,0.011281225,0,0.00270636,0.018518519,0.000544383,0.000907441,0.000287555,0.001400805,0.000782167,0,0.001172333,0,0.00073046,0,0.002053388,0
35604,0.444444444,1,0.5,0.33125,0.111111111,0,1,0.854166667,0.260902541,0.634615385,0.488584475,0.516666667,1,0.106365834,0.153846154,0.073071719,0.143518519,0.063404637,0.084392015,0.041120313,0.106286115,0.071959327,0.086956522,0.022274326,0.147940075,0.016800584,0.01754386,0.008213552,0.009456265
35256,0.263888889,0,1,0.21875,0.222222222,0,1,0.104166667,0.270003792,0.682692308,0.442922374,0.159210526,1,0.132957293,0.2,0.070365359,0.263888889,0.20997182,0.286751361,0.138658845,0.327963579,0.091904576,0.108695652,0.032825322,0.176029963,0.064280497,0.035087719,0.014373717,0.104018913
21962,,,0.5,,,,1,,0.257489571,0.634615385,0.97260274,0.790350877,1,0.093473006,0.076923077,0.062246279,0.106481481,0.040316383,0.06261343,0.023464458,0.070915777,0.083300743,0.079710145,0.040445487,0.131086142,0.137326516,0.140350877,0.068788501,0.146572104
11700,0.527777778,0,1,0.425,0.222222222,0,1,0.854166667,0.185817217,1,0.397260274,0.705263158,1,0.111200645,0.061538462,0.105548038,0.032407407,0.104457538,0.051724138,0.123763515,0.025214498,0.068830661,0.02173913,0.065064478,0.014981273,0.130752374,0.070175439,0.113963039,0.033096927
13860,0.597222222,,1,0.05625,0.444444444,0,1,,0.004929845,0.201923077,0.269406393,0.647368421,1,0.004834811,0.015384615,0.00270636,0.013888889,0,0,0,0,0,0,0,0,0,0,0,0
34201,0.277777778,,0.5,0.0375,0.777777778,0,0,,0.032233599,1,0.397260274,0.61622807,1,0.001611604,0.015384615,0.00270636,0.00462963,0.001024721,0.001814882,0.001207729,0.000350201,0.001564333,0.007246377,0.001758499,0.001872659,0.004382761,0,0.003080082,0
26111,0.166666667,1,0.5,0.35625,0.111111111,0.003257329,1,,0.30565036,0.375,0.97260274,0.645175439,1,0.024174053,0,0.01894452,0.027777778,0.083450749,0.075317604,0.100644122,0.028891613,0.012514666,0.007246377,0.014654162,0.005617978,0.008035062,0,0.008213552,0.002364066
4137,0.222222222,1,1,0.0625,0.777777778,0.006514658,1,0.854166667,0.19112628,0.259615385,0.97260274,0.678070175,1,0.012892828,0,0.00135318,0.023148148,0.001793262,0.001814882,0.000690131,0.00245141,0.006648416,0,0.001172333,0.011235955,0.018261505,0,0.003080082,0.016548463
29896,0.041666667,0,0.5,0.4125,0.444444444,0,1,0.854166667,0.06674251,0.634615385,0.97260274,0.503947368,1,0.29089444,0.230769231,0.263870095,0.25,0.20456001,0.254990926,0.174028065,0.229907197,0.097379742,0.108695652,0.068581477,0.08988764,0.198685172,0.245614035,0.135523614,0.130023641
1384,0.597222222,1,1,0.06875,0.333333333,0.159609121,1,,0.123625332,0.259615385,0.269406393,0.995614035,1,0.084609186,0.030769231,0.032476319,0.074074074,0.029845011,0.028130672,0.015642972,0.033619331,0.062182245,0.014492754,0.022860492,0.056179775,0.254200146,0.140350877,0.070841889,0.170212766
14811,0.402777778,1,0.5,0.16875,0.666666667,0.003257329,1,0.104166667,0.050056883,0.201923077,0.269406393,0.287719298,1,0.103948429,0.123076923,0.063599459,0.166666667,0.028243884,0.042649728,0.016333103,0.046751882,0.054751662,0.050724638,0.018757327,0.093632959,0.056975895,0.01754386,0.013347023,0.056737589
9038,0.555555556,0,1,0.18125,0,0,1,0.104166667,0.23890785,0.259615385,0.269406393,0.202631579,1,0.008058018,0,0.00541272,0,0.033655694,0.115245009,0.033988958,0.023638592,0.033633164,0.115942029,0.025791325,0.020599251,0.034331629,0.105263158,0.024640657,0.011820331
25314,0.027777778,0,1,0.2125,0.444444444,0.009771987,0,0.854166667,0.101251422,0.269230769,0.397260274,0.705263158,1,0.114423852,0.076923077,0.139377537,0.027777778,0.117522736,0.072595281,0.12037037,0.078445106,0.08408291,0.072463768,0.065650645,0.080524345,0.143170197,0.105263158,0.105749487,0.096926714
22597,0.388888889,0,0.5,0.025,0.555555556,0.006514658,1,,0.196056124,0.259615385,0.98630137,0.76622807,1,0.007252216,0,0.00135318,0.023148148,0.008389906,0.011796733,0.003278123,0.015583961,0.018771998,0.02173913,0.004103165,0.029962547,0.005113221,0,0,0.007092199
25552,0.652777778,0,0.5,0.40625,0.111111111,0.003257329,1,0.104166667,0.116799393,0.634615385,0.97260274,0.198245614,1,0.176470588,0.153846154,0.182679296,0.125,0.214326886,0.228675136,0.218081435,0.170898267,0.15643332,0.130434783,0.136576788,0.116104869,0.097881665,0.105263158,0.071868583,0.06855792
3136,0.708333333,1,1,0.24375,0.888888889,0.006514658,1,,0.154342055,0.230769231,0.397260274,0.471491228,1,0.095084609,0.107692308,0.071718539,0.134259259,0.223933649,0.293103448,0.197435013,0.22307827,0.119280407,0.094202899,0.078546307,0.123595506,0.147552958,0.105263158,0.08110883,0.115839243
6209,0.305555556,1,1,0.38125,0.888888889,0,1,,0.188850967,0.634615385,0.97260274,0.821929825,1,0.132151491,0.184615385,0.094722598,0.236111111,0.175963879,0.221415608,0.123590982,0.249693574,0.054751662,0.101449275,0.026963658,0.104868914,0.036523009,0.070175439,0.01026694,0.047281324
28847,0.194444444,0,0.5,0.4125,0.111111111,0,1,,0.115282518,0.201923077,0.442922374,0.883333333,1,0.19097502,0.169230769,0.087956698,0.398148148,0.161329576,0.233212341,0.111168622,0.2307827,0.15643332,0.253623188,0.058616647,0.275280899,0.103725347,0.105263158,0.040041068,0.130023641
33653,0,0,1,0.125,0.111111111,0.133550489,1,0.854166667,0.053469852,1,0.397260274,0.103070175,1,0.032232071,0.030769231,0.040595399,0.013888889,0.100230562,0.145190563,0.103979756,0.073542287,0.028940164,0.028985507,0.028135991,0.014981273,0.205989774,0.210526316,0.174537988,0.082742317
